first,second,third,likelihood_ratio
présomption,légitime,défense,167.17085395455968
jospin,homme,gauche,135.45424913484982
jospin,avait,deuxième,97.08076082505761
peste,ravagent,pays,147.43155064097755
question,intérêt,france,111.74477015980948
produits,subissent,mêmes,105.0709834834361
produits,première,nécessité,104.03332893037017
métropole,outre,étranger,219.49316696109497
services,publics,proximité,1856.1675914815676
services,publics,patrimoine,1830.6351972299271
services,publics,bien,1799.4431438306556
train,mettre,place,1048.2520919164551
train,mettre,œuvre,555.1687700652119
train,anciens,compagnons,179.88253286943134
zone,libre,échange,798.1797632091548
zone,euro,bien,774.096425702447
grosses,capitalisations,boursières,235.64001369941153
fallait,affranchir,moyen,129.30582075807382
obligation,dont,fallait,99.00068567947007
route,front,national,19035.625473582375
première,guerre,mondiale,508.2484553663887
première,guerre,irak,192.48045464202062
lien,entre,générations,166.56462938389197
frais,doivent,faire,108.83758641860472
sauver,prix,euro,92.21406702437008
écrase,anglais,jargeau,252.14420156595318
immortelle,abandons,trahisons,250.38245025454876
représentés,assemblée,nationale,1612.1677736017382
modeste,compare,suis,162.21640486260242
électeurs,front,national,19165.90986973547
petite,paysanne,lorraine,157.60215491004328
exception,culturelle,française,116.69646821842593
députés,front,national,19049.339398572854
entré,millions,immigrés,261.89170886472596
rassemblement,peuple,français,2448.795451028015
rassemblement,bleu,marine,684.2843928463473
rassemblement,forces,nationales,116.27978503164049
nathalie,kosciusko,morizet,575.2361781786809
cheval,accomplir,plus,102.77526296956626
complice,forfaiture,quatre,154.00963354324605
pourrait,croire,temps,138.09612926336342
pourront,faire,demain,102.4224857927426
pourrons,plus,décider,96.19221995618588
prise,compiègne,vendue,185.82856891174234
élus,front,national,19092.512650532495
indépendance,france,identité,122.7406086720502
chaque,nomination,responsable,137.37568145831915
condamnée,mort,brûlée,226.45055574029203
lutter,contre,corruption,1052.8227352031608
lutter,contre,immigration,1017.5776925850697
lutter,contre,délocalisations,970.379461218374
rendent,bien,compte,167.36911776593047
taxer,taxer,taxer,252.46487601930517
accéder,second,tour,1201.9322402581038
région,nord,calais,460.4816149178561
orléans,écrase,anglais,227.0222301430329
dans,temps,chômage,156.42844291024585
donc,veux,dire,852.7606917741214
condamnés,prison,ferme,308.04843650518393
portes,paris,blessée,192.9875676470481
identité,sécurité,français,98.4311023334057
nationales,action,vigoureuse,145.74527287948197
armées,chef,justice,183.00014318642562
trois,mois,après,400.7602121387988
trois,quatre,cinq,345.2113503724324
changer,modèle,économique,521.3946654469639
changer,rien,changer,129.517191231728
leurs,enfants,école,785.7800203496397
leurs,parents,leurs,701.4103033628265
leurs,familles,leurs,588.2218404123003
leurs,propres,besoins,345.5729655422709
leurs,grands,parents,223.27818225142667
leurs,justes,contrôles,119.20804042677949
leurs,conditions,travail,76.9653075517561
candidature,élection,présidentielle,2205.6852302972393
candidature,arabe,députation,421.1766637743134
candidats,front,national,19056.52939143453
candidats,deuxième,tour,1483.4133814713814
candidats,présidence,république,698.3529252097569
inscrire,constitution,république,141.282680959945
mois,élection,présidentielle,2198.9324590961296
mois,plus,tard,844.228987161843
mois,deux,mois,152.30245330496547
prison,ferme,prison,319.1745957395898
démocratie,front,national,19029.257394599124
intérieur,front,national,19026.45435352123
passer,unanimité,majorité,107.9687726551027
invasion,tiers,mondiste,266.23291903640137
tour,élection,présidentielle,2395.9404101406953
tour,deuxième,tour,1427.2284713670874
tour,élections,présidentielles,773.117415707697
tour,élections,cantonales,479.47825267684374
tour,passe,passe,124.93717714815365
tour,france,oubliés,113.97638099331715
député,front,national,19046.77892162381
ecoutez,vais,dire,838.1560771325671
voudrais,simplement,dire,171.8088851149779
voudrais,simplement,faire,160.797149103968
voudrais,abord,dire,132.49053524985473
hausse,pouvoir,achat,2244.879340667818
tout,monde,sait,621.4426671010135
tout,monde,voit,499.1633303864685
tout,perdu,presque,151.79260184409344
tout,sauf,réprimer,130.45604247780264
1200,milliards,euros,2437.1343151591495
étrangers,situation,légale,256.0244991928075
étrangers,situation,régulière,158.07497178736034
appelle,voix,disent,89.24027945301488
techniques,pourrait,croire,149.59808902609598
emploi,pouvoir,achat,2225.6250155353764
emploi,logement,aides,216.13643586319887
emploi,charge,collectivité,157.31130948338796
emploi,plusieurs,assistances,130.96700413984888
attribution,logements,sociaux,559.4883599638861
bien,front,national,19020.25776949624
bien,certain,nombre,7333.823766318199
bien,mesdames,messieurs,3223.272037054275
bien,etats,unis,2747.4303027247806
bien,peuple,français,2429.965740514667
bien,vous,savez,1953.5265272230504
bien,quelque,chose,1937.8608248903665
bien,chers,compatriotes,1195.8399952730192
bien,vais,dire,803.6047156131599
bien,faut,bien,566.198332353662
bien,évidemment,suis,535.1123153480926
bien,entendu,mais,393.9933221466714
bien,faut,faire,374.13357631087786
bien,crois,faut,300.04461212695696
bien,verra,bien,265.07212881132784
bien,plus,précieux,87.19228688017117
bien,normal,après,82.39025107544815
devait,apporter,bonheur,175.60952808074433
échange,gloire,immortelle,267.33714875231726
présidentielle,nicolas,sarkozy,6904.810459282278
présidentielle,élection,législative,256.32351364017796
commencer,celui,ministres,103.25584009432882
oeuvre,libre,circulation,477.05900075430606
cauchon,condamnée,mort,228.74343897425962
coût,sortie,euro,334.12310173742554
lutte,contre,corruption,1031.6174639691217
lutte,contre,terrorisme,1024.6415485433067
lutte,contre,insécurité,1014.2851348822247
lutte,contre,immigration,988.7265715948091
lutte,contre,mondialisation,954.1684110152247
compatriotes,métropole,outre,279.3297658445175
compatriotes,zones,rurales,243.96899084412132
millions,chômeurs,millions,1055.4426428246747
millions,chômeurs,réels,797.7719128234617
millions,chômeurs,pays,766.8072828867146
millions,chômeurs,français,746.3300768073234
millions,pauvres,millions,503.9340912076115
millions,demi,voix,490.45769989126774
millions,crimes,délits,449.00290085359575
millions,emplois,industriels,445.8395227319986
millions,rmistes,millions,418.767191273286
millions,électeurs,front,376.3319973104992
millions,demi,entre,333.36489615444765
millions,demi,français,325.13603329253374
millions,cartes,vitales,305.26389205283317
millions,travailleurs,pauvres,278.80505487224605
millions,étrangers,pays,255.22165364500884
millions,français,vivent,237.45277759299125
millions,emplois,agricoles,226.62445360151872
millions,vivent,euros,187.83976203085888
millions,fausses,cartes,167.856685324556
millions,français,pouvoir,165.9036748892676
disposant,toute,modification,131.83529097472695
insultes,plus,ignobles,206.3004847023645
maîtrise,frontières,maîtrise,235.8416078454486
ciel,tombe,tête,122.13352700460638
cadres,front,national,19039.433409333644
nous,avons,plus,2287.474643505117
nous,avons,versé,2217.726862168309
nous,avons,toujours,2188.083120655906
nous,avons,jamais,2184.510801304101
nous,avons,devoir,2172.597301646714
nous,avons,déjà,2172.3551587042234
nous,avons,vision,2152.7621506135233
nous,avons,peur,2150.416241856909
nous,avons,aucune,2150.1194201526596
nous,sommes,seuls,2097.4297078952914
nous,sommes,aujourd,1900.70643720161
nous,sommes,pays,1874.9188944142452
nous,sommes,rejoints,1873.5899196528608
nous,sommes,entrés,1861.0164225649369
nous,sommes,camp,1848.6226910006762
nous,sommes,mouvement,1848.1713340288059
nous,sommes,ailleurs,1818.0268517018528
nous,devons,retrouver,607.4163046662254
nous,allons,gagner,455.98012546578894
nous,voulons,plus,423.9200496240104
nous,allons,faire,403.3374409889294
nous,pouvons,plus,339.4240174153002
nous,savons,bien,206.3605201818941
nous,décidons,plus,195.6616456466944
nous,pourrons,plus,177.00083513695347
nous,verrons,bien,160.29671874722933
supprime,frontières,leurs,97.11671909275418
groupes,politico,religieux,365.7361073488262
argent,public,faut,445.80327383358787
parents,grands,parents,251.83298347274973
parents,leurs,grands,88.46653788393705
jamais,cotisé,pays,125.21321457877292
jamais,patrie,céleste,118.8670756739921
jamais,entendu,parler,100.65007274004489
ministère,affaires,étrangères,244.00438311255851
mandelson,commissaire,européen,339.50964779437385
faudrait,mettre,entrée,100.81994215744388
algérie,gouvernement,français,160.63885880904988
gloire,immortelle,abandons,263.0937492209916
million,demi,clandestins,240.04325771538225
laisser,faire,laisser,156.4634872038073
soient,leurs,origines,130.14633919812644
soient,leurs,opinions,99.15339564642184
compensation,dette,agricole,144.3179214934758
écarter,candidatures,fantaisistes,309.84846099824233
écarter,candidats,fantaisistes,276.66761388457115
personnage,historique,parcours,167.3081492729088
droits,douane,modulables,1121.6508656986352
droits,douane,ciblés,1119.6575375263008
droits,homme,citoyen,299.9422507311529
droits,produits,subissent,109.11291518432444
droits,enfant,autorité,98.25339680552686
bûcher,rouen,dernier,302.77077065161626
faisons,choix,oubliés,110.40397357551697
parlement,européen,2009,1087.9571821248583
parlement,européen,suis,1063.9560748351637
monopole,marchés,financiers,1633.7331561795595
arabe,députation,paris,354.7757966460596
conséquent,front,national,19025.68190937079
contrainte,injuste,effort,133.07079991518737
pensent,avez,oublié,197.11750649436618
rompre,modèle,économique,501.3809773439094
veut,dire,veut,1409.5264581355052
veut,dire,faut,1358.057530083916
veut,dire,gens,1337.6547579151784
veut,dire,réalité,1320.9773935158003
veut,dire,avons,1318.154208811367
veut,dire,français,1310.3283794061892
veut,rien,dire,319.6994111432258
veut,faire,gagner,173.51076397092527
aller,plus,loin,373.89516737370434
aller,jusqu,bout,290.5150994590794
aller,emprunter,marchés,238.80748965504876
aller,fond,choses,144.23176159618248
aller,secours,libérer,125.2430044439435
veux,mettre,place,1043.185912059208
veux,dire,suis,890.8351698229367
veux,dire,faut,865.9236436426045
veux,mettre,œuvre,555.7759137431146
clique,umps,niveaux,202.74868629094382
jésus,marie,elle,163.1942628483374
terrestre,sépare,jamais,134.37393179459627
ultra,libéralisme,mondialisé,320.09854460805093
structure,plus,performante,159.56615271068125
gagné,bataille,idées,165.91644145246784
patriotisme,économique,patriotisme,714.5008173028898
chose,front,national,19020.83013250229
chose,égale,ailleurs,119.33803726694974
chose,bien,plus,35.57733209608598
poser,question,savoir,621.4975606811319
culture,nationale,érigé,114.43682236132027
impôt,revenu,impôt,820.5252891467621
impôt,revenu,travail,776.3563899651008
impôt,successions,ligne,278.82553201733487
année,front,national,19021.90678624894
année,après,année,229.777261071131
quotas,importation,droits,275.8640092248759
riches,puissants,dans,119.47744533474403
responsable,politique,administratif,221.94937383686394
succès,candidat,peuple,113.38188676303258
supprimer,définitivement,aides,121.4057305878987
militants,front,national,19075.385480299403
alors,mesdames,messieurs,3270.1483271350226
alors,chers,amis,2442.66402934067
alors,chers,compatriotes,1257.423217962973
alors,dois,dire,1148.1565653271505
alors,vais,dire,906.8268806496561
alors,moment,donné,883.5141096029338
alors,crois,faut,314.22833356323
alors,choses,soient,151.25915910961947
pour,lutter,contre,964.5869400551899
pour,raison,simple,227.7137766714652
pour,assurer,renouvellement,119.27342939162327
européen,2009,sera,93.00766192563329
ignobles,calomnies,elle,239.23281626909724
1422,henri,meurt,188.26357977233334
administratif,faire,objet,241.84679315631863
martin,sera,refuser,138.2082296024123
nombreux,recherche,emploi,128.213176947973
paris,plus,tard,752.4811518827346
paris,blessée,troisième,198.49904741608682
paris,1957,premier,175.24062168209164
paris,espace,charenton,144.4880251204801
dépassent,feignons,organisateurs,258.89920345151603
victoire,front,national,19039.69129810762
chef,armées,chef,250.57743215511314
chef,guerre,grand,154.55894146519978
reconnait,aucune,communauté,149.2289414554263
deuxième,tour,élection,1605.4381551546194
deuxième,tour,élections,1541.1979184601191
deuxième,guerre,mondiale,683.6770036049041
deuxième,liste,élections,133.40621148604518
deuxième,liste,était,107.62076576112027
compagnies,pétrolières,gazières,317.6026715324932
union,européenne,construite,4348.314104460667
union,européenne,devenue,4340.8956239188365
union,européenne,train,4325.806700243408
union,européenne,année,4321.487318072753
union,européenne,dont,4320.449129658139
union,européenne,réalité,4319.158363582699
union,européenne,aujourd,4311.865129297831
union,européenne,bien,4310.814695412344
problème,nicolas,sarkozy,6902.276421443791
problème,pouvoir,achat,2194.8399379150187
problème,immigration,faut,138.53944617344325
empêche,toute,réforme,101.77585742262058
david,contre,goliath,142.50774263636907
chine,etats,unis,2830.24138431968
pieds,poings,liés,378.87504309098017
pieds,noirs,harkis,357.483032558372
pieds,taille,gardée,257.7666508365773
dotation,rurale,équité,220.0414739514799
ambassadeur,france,tunisie,110.56615714471556
martyre,plan,spirituel,146.94600050133616
augmenter,pouvoir,achat,2210.8017849239
villes,plus,million,83.07873902782566
crise,économique,sociale,526.2519177198149
accomplir,plus,prodigieux,190.29423596583314
fonds,intervention,ville,183.7742677690208
protectionnisme,intelligent,frontières,481.31661884681364
protectionnisme,frontières,nationales,162.52100974242956
protectionnisme,égard,pays,79.68804035855989
patrie,terrestre,sépare,144.35439243721382
constitution,européenne,2005,979.0724330468894
constitution,vème,république,537.8284327922254
constitution,française,article,149.49627261209304
constitution,république,reconnaît,118.48399303965468
prospérité,solidarité,nationale,357.91472932383437
financière,fiscale,plus,88.83387253062958
réforme,code,nationalité,292.40103974065835
individuelle,dignité,sociale,112.88448877121576
faibles,riches,puissants,134.96150162588478
celui,front,national,19054.08214765235
milliards,euros,dette,2551.538101371495
milliards,euros,année,2453.1010723051004
milliards,euros,soit,2452.127079013802
milliards,euros,fraude,2445.6117873005223
milliards,euros,vous,2428.920832418476
milliards,euros,2005,2426.498361582081
milliards,euros,intérêts,2419.698699982983
milliards,euros,mais,2398.4144285801613
milliards,euros,aujourd,2394.782685969131
milliards,euros,france,2391.4724410563686
2013,delà,date,117.39972634142046
2013,pour,assurer,102.23200335951404
ainsi,pouvoir,achat,2199.5211506193023
quitté,front,national,19053.388913304334
êtes,train,dire,236.56154850177572
ensemble,peuple,français,2439.4071914847577
ensemble,classe,politique,1442.9619523171673
ensemble,territoire,national,158.05356600072776
dirigeants,front,national,19039.07209268577
organisation,nations,unies,275.84254627540076
organisation,mondiale,commerce,241.0544422953209
vite,elle,rencontre,118.15712892889943
rupture,contrat,préférence,135.58756118990425
respect,ordre,naturel,156.31521210293005
compare,suis,orgueilleux,187.4588377098079
reine,isabeau,bavière,368.38715064953175
prodigieux,destin,histoire,177.87908399705466
voulez,faire,club,95.29449340258012
forces,nationales,action,110.657742120422
arts,armes,lois,143.27468490642593
contact,appelle,voix,106.9108871579005
assistances,irrésistiblement,catastrophe,180.58342943981143
anglais,jargeau,juin,208.6438172628071
anglais,bourguignons,emprisonnée,186.95764715785126
anglais,débarqué,normandie,179.36673028304128
anglais,france,1453,125.55775029474367
oubliés,politique,française,596.5003046535907
municipaux,front,national,19071.06518318638
budgets,conseils,généraux,854.9460089291686
jargeau,juin,patay,241.2484398098881
majorité,socialo,communiste,370.1137561677808
majorité,qualifiée,conseil,201.54839365913858
destin,histoire,humaine,180.60415711601664
fausses,cartes,vitales,352.06487623622326
tours,élection,présidentielle,2291.7478244139247
écrire,monter,cheval,154.53015156783403
seront,premiers,bénéficiaires,129.90314625542476
grand,parti,politique,217.4653921889458
grand,chef,guerre,188.16861412866288
grand,chef,politique,162.86195523558155
banni,pape,martin,310.8563297800715
mesdames,messieurs,chers,3357.0567197016157
mesdames,messieurs,remercie,3269.938015747953
mesdames,messieurs,faut,3237.2136774767932
mesdames,messieurs,permettez,3236.942264628813
mesdames,messieurs,sommes,3224.734202178988
mesdames,messieurs,crois,3219.022958908225
ravagent,pays,paris,112.06253629191724
nationale,emploi,logement,158.9645028797492
nationale,érigé,fête,119.80300616835741
nationale,malgré,millions,92.70875372900002
nationale,travail,cause,69.054768245947
nationale,politique,gouvernement,51.47717067161787
croit,miraculeux,faire,119.85212924689168
pape,martin,sera,198.0548655997193
mauvaise,dépense,publique,640.6787110474942
crois,front,national,19021.775527405465
crois,certain,nombre,7340.370771534028
crois,nicolas,sarkozy,6894.274715915024
crois,vous,savez,1963.2496623091608
crois,quelque,chose,1943.1152955801413
crois,crois,crois,612.0522130112224
crois,faut,faire,555.613171850084
crois,faut,supprimer,327.7193270696365
crois,aura,beaucoup,129.4524644708889
crois,beaucoup,français,113.46293416594506
crois,hein,bien,45.974024089464876
œuvre,patriotisme,économique,609.4338173598203
fabriquer,esclaves,vendre,195.32684002439078
ancien,premier,ministre,1485.987866785605
ancien,ministre,intérieur,978.625170787904
ancien,secrétaire,général,308.1109318384625
ancien,ministre,commissaire,274.45614498506063
peuples,européens,plus,194.78915064245163
peuples,disposer,mêmes,186.79337291633092
deux,mois,plus,117.42360857194639
pendant,campagne,électorale,1309.2234788150322
pendant,campagne,présidentielle,970.1476193623429
pendant,années,années,517.4596338308406
pendant,nombreuses,années,395.6460646546133
pendant,trois,mois,388.05310249772697
pendant,quinze,jours,229.04843811659512
pendant,deuxième,guerre,196.259962990901
pendant,toute,campagne,135.80521644018188
pendant,certain,temps,79.44099556504443
cartes,vitales,circulation,382.15289387442317
nation,peuple,français,2484.158305916415
nation,etat,nation,242.99670560281317
nation,père,mort,167.87187675252034
protéger,peuple,français,2453.4367603766877
protéger,marché,intérieur,295.3083713191933
pays,certain,nombre,7337.654074188762
pays,union,européenne,4345.784385165265
pays,zone,euro,782.3323122510469
pays,tiers,monde,508.06950689237704
pays,faut,dire,390.57894407949993
pays,millions,habitants,233.92481834750188
pays,respectent,aucune,136.06778749341728
pays,plus,attractif,113.85599643671418
pays,contrainte,injuste,107.87155127496256
pays,vient,livré,100.86805387530876
pays,bien,crois,83.66206189176656
pays,plus,généreux,83.51943019071639
pays,près,niveau,66.52332089951577
domaine,tant,autres,191.94431554839375
domaine,bien,autres,125.45619163459637
dessous,seuil,pauvreté,295.1913446294402
modification,traités,européens,513.9581191735879
demi,entre,avaient,84.54121634173583
aimerais,bien,savoir,122.10094996496065
déloyale,pays,coûts,146.36629349661445
membre,bureau,politique,728.476535401343
morale,publique,plus,442.7386053457781
morale,politique,france,56.679175613704146
aide,médicale,etat,791.1389709887319
monsieur,président,république,4106.399563826932
monsieur,strauss,kahn,1353.8131692204872
monsieur,aphatie,monsieur,1250.470632935917
monsieur,aphatie,mais,989.568871696208
monsieur,aphatie,français,982.0739260465415
monsieur,hollande,monsieur,692.3044734342332
monsieur,mais,monsieur,664.4891498777923
monsieur,bourdin,monsieur,659.2442134402174
monsieur,monsieur,monsieur,398.67383909118695
monsieur,bachar,assad,377.9845997909138
monsieur,dupont,aignan,315.2301951327988
monsieur,sarkozy,était,304.01629141561386
retrouver,monnaie,nationale,464.4588914491561
retrouver,souveraineté,monétaire,238.3693062008174
faut,bien,dire,1441.4518987286065
faut,mettre,place,1141.9768947951916
faut,bien,évidemment,999.9032174276857
faut,mettre,œuvre,648.9016529092142
faut,dire,vérité,554.4429151726938
faut,bien,reconnaître,551.9980708794611
faut,bien,admettre,534.8735535253421
faut,faire,respecter,524.6645978928402
faut,poser,question,508.3470421925939
faut,faire,cesser,472.20222234292805
faut,faire,choix,434.53399140914854
faut,dire,répéter,433.67940771094726
faut,faire,faut,416.6814585840641
faut,tenir,compte,298.97996209864334
faut,français,sachent,163.446212869207
faut,rétablir,frontières,162.92814789864687
faut,français,soient,161.92917285318646
faut,aller,plus,143.32772265417265
faut,abord,faire,141.83454815128664
faut,changer,modèle,133.73403384151803
faut,traiter,problème,110.14617368360226
faut,permettre,français,54.958479537226054
2010,conseil,général,511.85916688736467
veulent,travailler,veulent,305.6249955423378
évêque,pierre,cauchon,160.2917899631424
famine,peste,ravagent,201.32160101912746
syndicat,magistrature,syndicat,422.41867743082213
syndicat,défense,intérêts,207.08710551328176
