measure,first,second,third
11.569211311684079,services,publics,bien
17.573126361687464,destruction,services,publics
17.54501359070054,vrai,bilan,démographique
11.37095413160679,vrai,certain,nombre
9.178773164206156,vrai,front,national
15.298103605314605,marine,candidat,socialiste
17.86078010979025,chine,etats,unis
11.87632139640586,dois,dire,suis
21.796714546199187,faire,grosse,bœuf
17.904323520285782,faire,objet,publication
16.81372097150488,faire,objet,enquête
15.679504361554795,faire,travailleur,emploi
14.546021356080544,faire,cesser,concurrence
14.476666184530046,faire,élire,députés
14.343186678517412,faire,baisser,salaires
14.284171591102325,faire,respecter,lois
14.266308209100117,faire,bout,chemin
13.26484577102164,faire,entendre,voix
12.873882406721648,faire,demain,voulu
12.829428236371868,faire,croire,cinq
12.605963896536835,faire,grand,rassemblement
12.442557011781648,faire,prendre,charge
11.154681661996253,faire,quelque,chose
10.713806675832739,faire,appliquer,politique
9.090660399571686,faire,croire,français
7.815764275589597,faire,front,national
6.5939912548707476,faire,plus,grand
25.306141683373436,seine,saint,denis
30.424536384175656,établira,mystérieux,contact
16.0313267689226,décidons,plus,mêmes
27.009498884896814,écarter,candidatures,fantaisistes
23.58500105636891,écarter,candidats,fantaisistes
15.403098618823606,franc,euro,veut
19.342037148621245,individuelle,dignité,sociale
23.74320548898227,actuelle,agriculteurs,termine
11.325191412763836,victoire,front,national
19.66569588463201,proposé,république,référendaire
10.599579932785637,rendre,français,liberté
9.630702450281415,rendre,peuple,français
18.055029913462562,mettre,œuvre,atteindre
16.451556598109367,mettre,droits,douane
16.02279020407594,mettre,protections,frontières
15.725058819619228,mettre,place,protectionnisme
14.56636107360017,mettre,oeuvre,grand
14.4595976763909,mettre,place,priorité
14.431583300221295,mettre,place,patriotisme
13.639637463993495,mettre,france,abri
10.822254354715625,mettre,place,politique
10.153925472261445,mettre,place,pays
23.270517773642705,liberté,soucieuse,humbles
19.8381656890617,liberté,équité,fraternité
19.16770696805893,liberté,individuelle,dignité
18.943135248663236,liberté,égalité,fraternité
15.107668737064422,liberté,sécurité,prospérité
14.757687543546709,liberté,expression,liberté
13.929453891813193,liberté,pensée,liberté
8.710555757970635,liberté,peuple,français
24.62352298899188,libre,échangisme,débridé
19.0305321145148,libre,échange,total
17.15242845282901,libre,circulation,hommes
13.056127074733084,libre,choix,temps
18.386515388907316,retrouver,souveraineté,monétaire
14.40582278861455,retrouver,monnaie,nationale
21.949656366449695,avez,oublié,gouvernait
14.412486509629577,avez,compris,chers
13.544248944230489,avez,monde,meilleur
11.262980765540046,avez,bien,entendu
9.808483213788183,avez,droit,dire
27.11531934103785,plusieurs,assistances,irrésistiblement
13.925065947345423,abord,faire,diagnostic
12.042828741176574,abord,tiens,dire
10.989057484735593,abord,voudrais,dire
9.052916765726323,abord,pense,faut
17.489373758326487,empêche,toute,réforme
18.63549348054091,liste,arrivée,tête
12.185985593782899,liste,front,national
19.100148551659,avenir,furent,principes
12.449146248393777,avenir,leurs,enfants
9.716432324307299,avis,peuple,français
22.744361958014856,compare,suis,orgueilleux
20.265660994032917,subviennent,leurs,propres
14.09700143658258,venir,installer,france
22.27071771751953,rassemblement,bleu,marine
18.590647619510044,rassemblement,forces,nationales
10.506713733005967,rassemblement,peuple,français
21.24724799431986,millions,cartes,vitales
21.17685866642847,millions,fausses,cartes
18.39107715631921,millions,crimes,délits
17.826483884014056,millions,chômeurs,réels
16.62666158386799,millions,emplois,industriels
16.08170143338812,millions,demi,voix
15.925319899432495,millions,emplois,agricoles
15.844662236087277,millions,travailleurs,pauvres
15.799789017348637,millions,rmistes,millions
15.146585655314666,millions,vivent,euros
14.26063020624061,millions,chômeurs,millions
13.170432397269025,millions,pauvres,millions
12.956307591916183,millions,demi,entre
11.969321346411643,millions,français,vivent
11.288958929299099,millions,chômeurs,pays
11.139246347853948,millions,demi,français
11.111451274801855,millions,électeurs,front
10.644481656104368,millions,chômeurs,français
10.260161664991667,millions,étrangers,pays
7.874164113371293,millions,français,pouvoir
16.398909581066455,sécurité,première,libertés
12.073809812933607,sécurité,français,rassemblement
24.06143910031189,souffle,acte,prière
28.458144776818486,taille,gardée,soudards
23.687570790009453,couleur,peau,religion
17.078826583467933,moyenne,zone,euro
13.494962390096514,moyenne,pays,européens
12.075550769179273,manière,plus,générale
10.63305072922218,manière,dont,peuple
10.94266463483076,point,sommes,faut
21.718176694490747,présenté,candidature,arabe
19.25085924787224,dont,fallait,affranchir
16.670484016646743,dont,sait,pertinemment
13.8889850804401,dont,personne,parle
11.644527481307211,dont,parle,jamais
10.98537814703149,dont,puisse,dire
10.932850928438313,dont,espère,faire
9.721823841200191,dont,france,besoin
9.32215054205803,dont,voit,bien
9.143007010586345,dont,sait,bien
8.843756750257032,dont,suis,président
17.45609694816962,dégradation,pouvoir,achat
20.16343121131274,importation,droits,douane
20.5948136490896,réforme,code,nationalité
23.38475151806979,agriculteurs,termine,professionnelle
24.120995944992345,classes,moyennes,descendent
21.182396489656497,classes,moyennes,populaires
20.279693691011403,classes,moyennes,peser
20.18239648965649,classes,populaires,moyennes
19.84797745058593,classes,populaires,classes
24.66964888201219,mystérieux,contact,appelle
19.550040302265078,états,unis,amérique
27.72117918265227,cautères,jambes,bois
21.605701965232335,métropole,outre,étranger
17.781441685890446,vingt,dernières,années
13.682983005571685,peine,mort,soit
22.45070057854933,fabius,strauss,kahn
17.71782453919494,intérêts,dette,capital
9.083214654978924,intérêts,peuple,français
8.32749510074736,intérêts,france,français
16.174682214168413,payer,intérêts,dette
10.33550099437102,payer,toujours,plus
20.936194106643143,train,anciens,compagnons
14.910983543845852,train,mettre,œuvre
13.888440975194765,train,mettre,place
20.712190399425015,pompes,aspirantes,immigration
19.36650904679138,pompes,aspirantes,dire
24.136216681931124,subventions,associations,communautaristes
17.414649463142446,faudrait,mettre,entrée
15.070934289330587,rappelle,élections,européennes
20.98230219135094,part,salariale,cotisations
13.326473359910139,part,accomplir,plus
14.92390194635502,aucune,aide,sociale
19.42268378223003,immigration,tiers,mondiste
18.782579727316413,immigration,légale,clandestine
18.58618251451291,immigration,sauvage,incontrôlée
17.600682084208024,immigration,massive,incontrôlée
16.548001767531847,immigration,temporaire,travail
15.633848948143225,immigration,étrangère,massive
14.212458383847522,immigration,insécurité,chômage
11.018606645988797,immigration,masse,france
10.761831230626687,immigration,chance,france
10.149970693558696,immigration,travail,immigration
18.001220013791755,étrangers,situation,régulière
16.290726630986747,étrangers,situation,légale
25.689470322924933,objet,enquête,minutieuse
23.66613781909431,objet,consultation,obligatoire
12.887254112811739,ainsi,pouvoir,achat
22.166817723999124,attribution,logements,sociaux
28.50253889617693,bourguignons,emprisonnée,rouen
13.68028637158639,présidente,front,national
13.46269493651377,quitté,front,national
22.52225648451549,protections,intelligentes,frontières
19.529618924577818,lorraine,excusez,aller
22.49878676131582,unanimité,majorité,qualifiée
14.921906556638138,quelque,chose,important
14.860506011973989,quelque,chose,extraordinaire
13.427546604697884,quelque,chose,assez
11.470098179203863,quelque,chose,beaucoup
11.013970908437106,quelque,chose,crois
9.502954007355903,quelque,chose,bien
19.63235972029398,monter,cheval,part
18.984839894135533,faisons,choix,oubliés
18.419652195230917,constitution,république,reconnaît
16.59765049720892,constitution,vème,république
16.34912760833908,constitution,française,article
16.143480956910537,constitution,européenne,2005
25.012111387948323,épargné,échange,gloire
14.89726918836132,somme,toute,assez
18.071596381850597,aurait,permis,éviter
15.856519347404078,puissants,temps,chômage
14.839787085280566,soit,milliards,francs
12.552905937492397,soit,milliards,euros
12.184490438256525,veux,mettre,place
8.304655718298154,veux,dire,suis
8.066319936872997,veux,dire,faut
21.071389558677584,rurale,équité,sociale
24.187305453863576,meurt,henri,angleterre
23.65635205939873,équité,sociale,dres
15.635767080966694,certain,nombre,divergences
15.235722296163328,certain,nombre,sujets
14.941180089071047,certain,nombre,qualités
14.929498284023406,certain,nombre,activités
14.097098232519475,certain,nombre,propositions
13.820921945736977,certain,nombre,gens
13.81760540395251,certain,nombre,journalistes
13.733947474905598,certain,nombre,domaines
13.664526073948124,certain,nombre,mesures
13.654875903914398,certain,nombre,choses
13.561766499522918,certain,nombre,aides
13.283781752223152,certain,nombre,groupes
13.148984974184447,certain,nombre,dirigeants
13.07762836832125,certain,nombre,années
12.962448705824691,certain,nombre,conditions
12.949582530066738,certain,nombre,autres
12.654875903914395,certain,nombre,responsables
12.564022473463293,certain,nombre,problèmes
12.533197347326148,certain,nombre,candidats
12.352313133893965,certain,nombre,services
12.232642903231351,certain,nombre,droits
11.8780700452164,certain,nombre,jeunes
11.77517013763211,certain,nombre,hommes
11.412019380018236,certain,nombre,amis
11.349197160672112,certain,nombre,temps
11.21371934367168,certain,nombre,pays
10.250699397267319,certain,nombre,avait
9.676157274393457,certain,nombre,français
25.497538215118567,échange,gloire,immortelle
14.294214205670006,pourront,faire,demain
19.11969725099613,vaste,zone,libre
23.948589678755354,jean,michel,dubois
22.35532387430298,jean,claude,martinez
22.244790948524344,jean,pierre,stirbois
19.89659806366115,jean,marie,chevallier
19.18979444000519,jean,françois,copé
15.174634632834184,jean,marie,candidat
14.706546362366922,jean,marie,avait
13.187256717203294,jean,marie,front
12.785432651346937,veut,dire,quoi
12.043985464663105,veut,faire,gagner
11.417842314470551,veut,rien,dire
9.995423886519603,veut,dire,réalité
9.316134003250305,veut,dire,gens
9.141727339531023,veut,dire,faut
9.044089045278362,veut,dire,avons
7.649416628711428,veut,dire,français
9.653692161574678,celle,front,national
8.14131760954249,celle,peuple,français
16.407414345902556,gens,condamnés,prison
15.903626981610966,gens,jeunes,filles
10.043778477615184,gens,front,national
8.482263403807185,gens,plus,jeunes
18.307705108276945,contact,appelle,voix
15.034073945375663,semaines,quelques,mois
13.15933438129866,semaines,plus,tard
16.855024256079,protéger,marché,intérieur
10.033461619781821,protéger,peuple,français
21.059163623758707,pauvres,faibles,riches
18.530476537901635,défense,intérêts,électoraux
15.043386590503506,défense,sociale,nouvelle
17.566361073600174,entré,millions,immigrés
26.86510897556164,1431,bûcher,rouen
15.01936342332538,sauver,prix,euro
17.990817122342794,entre,maintient,territoire
16.225124350343986,entre,tours,élection
14.924955173213728,entre,différents,partis
14.000927149987632,entre,homme,femme
13.584774073313227,entre,leurs,mains
11.900039372269436,entre,milliards,euros
11.13408732029465,entre,immigration,insécurité
10.450320454937383,entre,nicolas,sarkozy
9.675469348588052,entre,citoyens,français
9.231634585001775,entre,français,étrangers
22.551254181209956,charles,devenu,restera
17.1155687222144,citoyens,part,entière
17.23152715931856,celles,allons,gagner
11.299196204230885,celles,front,national
12.731511694941563,militants,front,national
13.594548031268975,dire,importe,quoi
12.62648740535089,dire,morale,publique
12.201562225334051,dire,suis,désaccord
11.892347855263445,dire,quoi,veut
11.531831084646043,dire,quelque,chose
10.517476350347728,dire,euros,mois
10.192449587697624,dire,certain,nombre
10.021350246100983,dire,union,européenne
9.969674944861826,dire,beaucoup,choses
9.564589023458172,dire,nicolas,sarkozy
9.130627101080595,dire,vérité,français
7.514841793126749,dire,front,national
27.617181462118054,garde,sceaux,arpaillange
20.822146811696317,reconnait,aucune,communauté
14.377478635378129,égalité,entre,citoyens
20.282725018942262,statut,juridique,social
17.708738048284125,statut,fonction,publique
16.71032688348828,main,main,main
14.611316877657107,main,main,parti
14.12701671594115,main,parti,socialiste
20.733374479622576,supprimer,définitivement,aides
22.09979327368125,puis,ferrée,pieds
24.339308547308633,condamnée,mort,brûlée
13.590491545940793,siècles,plus,tard
19.42268378223003,immense,majorité,homosexuels
14.748414740274857,immense,majorité,entre
12.516315996933773,immense,majorité,français
18.956501907364107,prison,ferme,prison
20.77632073684473,moyen,oppression,pauvres
17.898873919128693,moyen,prospérité,solidarité
17.655807929527498,moyen,liberté,individuelle
13.768570286737916,gauche,extrême,gauche
12.82893536300816,gauche,parti,socialiste
18.86789588456354,productivité,concurrence,effet
19.30710972492048,école,usine,chômeurs
16.240399179407188,école,nationale,magistrature
27.480171083148484,600ème,anniversaire,naissance
15.522209620183084,appelle,voix,disent
20.567947043236916,france,banni,pape
19.098461759935695,france,croit,miraculeux
18.42289671043364,france,prêter,trésor
18.39391764346187,france,mère,arts
17.033170299683977,france,5ème,puissance
16.36601164689199,france,remercie,présence
14.771200220745289,france,aller,emprunter
13.007075350749261,france,ores,déjà
12.962325071949671,france,toute,entière
12.390815037892562,france,etats,unis
12.076248089227054,france,nations,européennes
12.00531322046735,france,année,dernière
11.928298237365144,france,chers,compatriotes
11.565147479751268,france,chers,amis
11.28023466368747,france,identité,sécurité
11.27934712441563,france,rurale,france
9.659111815987199,france,nicolas,sarkozy
9.530910537908852,france,union,européenne
7.287436490768414,france,front,national
7.163205633974478,france,français,abord
6.0656634700495715,france,plus,grand
5.927065032181282,france,peuple,français
5.799899271460205,france,sera,plus
4.798536309581898,france,pays,plus
3.255734604328154,france,plus,plus
17.804799049238508,accès,logement,social
17.49494378665171,accès,logement,emploi
16.925549437357276,accès,fonction,publique
21.075968370062412,quotas,importation,droits
12.459105698041956,problème,pouvoir,achat
9.26300694593392,problème,immigration,faut
24.717056154596833,intervenants,qualité,contribution
19.720541768857938,mêmes,charges,fiscales
20.22882422585255,leurs,justes,contrôles
17.51077349186946,leurs,propres,besoins
13.945444004575513,leurs,grands,parents
13.727476841324076,leurs,enfants,école
12.620623770314864,leurs,parents,leurs
12.487357239451402,leurs,familles,leurs
12.078849453179082,leurs,conditions,travail
20.170626712716956,condamnés,prison,ferme
22.20053470997756,anciens,compagnons,armes
20.613570208565676,française,article,disposant
12.028097078541578,française,union,européenne
8.369585532122283,française,front,national
28.33261389473462,présidé,infâme,évêque
17.52656739914743,inscrire,constitution,république
17.923488184269313,frontières,vents,mondialisation
16.241763281560047,frontières,leurs,justes
22.404506813216404,retour,monnaies,nationales
15.049257692055178,retour,monnaie,nationale
20.79489217413379,marque,point,départ
17.511553515251514,nomination,responsable,politique
15.516390699589625,pourrons,plus,décider
17.931102252026506,tours,élection,présidentielle
26.11915459816818,armes,connétable,richemont
20.58094586614677,armes,destruction,massive
21.706679612957156,rmistes,millions,titulaires
19.14440156707608,chèque,premier,logement
27.030412204691267,signe,religieux,ostentatoire
21.963236454719745,pans,entiers,économie
13.56898355486539,villes,plus,million
15.950046154176569,différents,partis,politiques
13.574033961087714,différents,pays,européens
