measure,first,second
3.0783814213574843,politique,possible
2.9802010274185804,politique,sociale
2.389825030511062,politique,européenne
2.370147545734593,politique,sens
1.8358111180834058,politique,seul
1.7260071090786653,politique,faut
1.6947988085563352,politique,gauche
1.56991705811037,politique,était
1.4402259814707357,politique,effet
1.2900192146429283,politique,nationale
1.2681266087940841,politique,toute
1.2211012739681983,politique,dire
0.8358111180834058,politique,pouvoir
0.7976759891966339,politique,politique
0.6207982271125587,politique,aujourd
-0.007885651037920383,politique,faire
-0.12690786583713276,politique,france
-0.6201031602316505,politique,français
-0.7803000812084164,politique,plus
9.82885835744164,écrasante,majorité
7.047440994917315,nationalité,française
7.1063923329705485,disons,vérité
5.126712317350144,disons,faut
10.119422281419666,répondre,attente
9.346832777522739,répondre,appel
9.751690496919178,régionales,mars
11.555770286943922,islam,radical
3.9112272630496374,islam,france
6.900691102202709,totale,frontières
7.14485349657526,ravagent,pays
6.466288278056931,ensemble,allons
5.359373074140418,ensemble,classe
5.065189969735959,ensemble,territoire
1.488421296546516,ensemble,français
9.96928193199181,intellectuel,moral
7.689914299332491,bien,pensance
6.896365176799918,bien,entendu
6.476920575998291,bien,évidemment
5.02694928661006,bien,connu
4.882559377274887,bien,commun
4.519989297890177,bien,comprendre
4.2493417079465114,bien,loin
4.1049517986113315,bien,preuve
4.02694928661006,bien,hélas
4.000615138796597,bien,souvent
3.935026797169023,bien,contraire
3.8825593772748856,bien,traités
3.230482680695193,bien,longtemps
3.1663523432754737,bien,compris
3.1455937831086764,bien,moment
3.1049517986113315,bien,rôle
3.0654234344246962,bien,simple
2.679930210759867,bien,autres
2.616665317301848,bien,beaucoup
2.5066924752767186,bien,peur
2.4804609337035437,bien,système
2.176844717093118,bien,seule
2.1230991453215964,bien,chers
1.8528120338808307,bien,dire
1.807271249970647,bien,ailleurs
1.791061022789389,bien,abord
1.5199892978901772,bien,celle
1.3725016855676202,bien,nation
1.2414537985161935,bien,sera
1.205047633318923,bien,plus
0.999916327913045,bien,europe
0.4539001074324034,bien,faire
0.30621000685843924,bien,bien
0.10745865422190803,bien,peuple
-0.9883924003190145,bien,français
-1.3025520279821023,bien,france
11.825691078362954,atteintes,biens
10.723121344722413,pure,perte
9.58405730698486,pure,simple
8.162526260219408,familles,françaises
8.045712595236656,familles,nombreuses
5.967710083235383,familles,école
11.688187554613027,syndicat,magistrature
8.888743248898257,inscrit,constitution
