measure,first,second
2.5334126979934126,nation,seul
1.3756039828671547,nation,europe
1.249204269055209,nation,contre
0.6684943728602057,nation,france
0.2184823292308664,nation,politique
-0.196788975257288,nation,plus
-0.35735823225182983,nation,français
4.197480183551445,surtout,part
4.148828322247764,surtout,agit
3.8046474205132768,surtout,parler
3.5613762695009115,surtout,électeurs
3.55146080063583,surtout,ensemble
3.3749631452700335,surtout,grand
3.1714297511848955,surtout,mettre
2.9664982999146723,surtout,celle
1.955669422427217,surtout,faut
1.457039609686177,surtout,suis
0.47192487515711434,surtout,plus
6.3359501999480905,municipaux,front
8.091471714444722,cadre,naturel
4.793321002840486,cadre,national
4.5065092137235645,cadre,projet
4.119486090614318,cadre,campagne
3.5099814056303735,cadre,europe
2.3528597519940853,cadre,politique
7.1845811188362045,péril,sécurité
7.2563027802446936,concernant,bonne
9.206948931864659,décisions,prises
8.662628415640848,décisions,difficiles
7.177201588470606,décisions,prend
6.258581700279981,décisions,justice
6.097827209484544,réaction,contre
6.075704398586405,siècle,dernier
4.139066459583834,siècle,après
7.197960148637403,municipales,européennes
9.633482069981332,propre,subsistance
7.670007946006445,propre,maison
6.370447664147536,propre,chef
5.744008527450218,propre,mouvement
5.377981336832946,propre,dette
5.228851385763718,propre,pays
4.340700320753484,propre,parti
3.780983771191437,propre,peuple
8.541816082459517,nombre,divorces
7.734461160401914,nombre,avortements
7.734461160401914,nombre,croissant
6.693819175904565,nombre,suffisant
6.45435324120918,nombre,mariages
6.293888569015932,nombre,divergences
6.2198879875721556,nombre,actifs
5.89384378421256,nombre,sujets
5.599301577120281,nombre,qualités
5.587619772072644,nombre,activités
5.371891081017207,nombre,actions
5.256413863597267,nombre,habitants
5.212692486167947,nombre,journalistes
5.201966079574895,nombre,signatures
5.175493868213705,nombre,policiers
5.074210532376522,nombre,crimes
5.002657271351488,nombre,chômeurs
4.934485768709909,nombre,députés
4.760456368934859,nombre,magistrats
4.755219720568709,nombre,propositions
4.734461160401914,nombre,secteurs
4.6349254868509995,nombre,fonctionnaires
4.571422544544838,nombre,immigrés
4.515569309811326,nombre,gens
4.392068962954836,nombre,domaines
4.322647561997357,nombre,mesures
4.312997391963638,nombre,choses
4.2198879875721556,nombre,aides
4.108856675183411,nombre,élus
3.946869493165739,nombre,électeurs
3.9419032402723904,nombre,groupes
3.873253380120424,nombre,années
3.8693907404880257,nombre,candidats
3.8071064622336834,nombre,dirigeants
3.6748182139745147,nombre,autres
3.6205701938739274,nombre,conditions
3.5440720563998838,nombre,problèmes
3.497421963101065,nombre,emplois
3.4022647300607254,nombre,voix
3.3129973919636377,nombre,responsables
3.1155513277574194,nombre,idées
3.0104346219432045,nombre,services
2.9738600070440526,nombre,étrangers
2.8907643912805874,nombre,droits
2.53619153326564,nombre,jeunes
2.501526361433804,nombre,enfants
2.433291625681349,nombre,hommes
2.1714011135798224,nombre,pays
2.0701408680674724,nombre,amis
2.0073186487213484,nombre,temps
1.343985084447322,nombre,entre
0.9088208853165582,nombre,avait
0.5269238403850913,nombre,français
1.6255331186934576,particulièrement,bien
8.985292767263193,république,bananière
8.695786150068207,république,référendaire
8.307220862150553,république,indivisible
8.248327173096989,république,engagerai
7.985292767263195,république,tchèque
7.815367765820882,république,irréprochable
7.762900345926745,république,reconnaît
7.570255267984349,république,reconnait
6.3552423770134965,république,vive
6.307220862150553,république,sortant
5.663364672375829,république,suffrage
5.055682095154587,république,française
4.833289673818143,république,chef
4.468717241522285,république,démocratie
4.160864331846646,république,laïcité
3.504166077526577,république,puisse
3.391768253038613,république,avez
2.9909393304043377,république,voyez
2.9777982307162674,république,agit
2.8220624183948892,république,parle
2.805383677248262,république,surtout
2.5674402523772955,république,puis
2.1498739267877127,république,jamais
1.8851560959777416,république,président
1.6946156063602693,république,était
1.6742256650075937,république,avait
1.5998617300696694,république,dont
1.598711714033577,république,gouvernement
1.5231313558703228,république,sera
0.7468880279381125,république,contre
0.13875766372629883,république,crois
-0.22025614390984316,république,bien
-0.34338216006475264,république,dire
-0.8596744733689263,république,français
-1.4360708105405848,république,plus
8.773512521760306,sûrement,sûrement
2.6123577299457246,sûrement,bien
11.204374988200833,dauphin,charles
4.844691971318051,dauphin,france
14.751269448088465,féodaux,déchirent
8.742888307300811,toute,série
7.708242164493919,toute,circonstance
7.408681882635014,toute,entière
7.352098354268644,toute,évidence
7.293204665215077,toute,journée
6.708242164493921,toute,modification
6.5066083033242705,toute,hypothèse
6.200095260823595,toute,façon
6.082637679275416,toute,misère
5.954882132077046,toute,énergie
5.942707418130945,toute,transparence
5.708242164493921,toute,légitimité
5.293204665215075,toute,classe
5.269357923260706,toute,petite
5.222815337323679,toute,équipe
5.060543908424803,toute,conception
4.655130828034359,toute,décision
4.506608303324267,toute,histoire
4.357744917409786,toute,action
4.329730541240188,toute,occasion
4.107338119903742,toute,forme
4.107338119903742,toute,réforme
4.091570804045425,toute,différence
3.693886871516849,toute,mesure
3.684395422539552,toute,idée
3.6039055046791866,toute,nouvelle
3.510534006538073,toute,chose
3.3767280207773602,toute,heure
3.2932046652150753,toute,indépendance
3.2842158819878193,toute,autorité
3.1784212179652265,toute,société
3.1650998394673913,toute,campagne
3.0346857405037753,toute,sorte
3.01521991791531,toute,volonté
2.840345700501267,toute,année
2.6903202564966584,toute,assez
2.603905504679183,toute,place
2.503127734589306,toute,europe
2.269569106023418,toute,immigration
2.0876557540420464,toute,liberté
1.9834360015683146,toute,politique
1.8740206365836372,toute,france
1.7665098196731002,toute,nation
7.901812218180396,venir,installer
7.50393527005974,venir,soutenir
7.239140406361507,venir,soutien
6.351932176614689,venir,chercher
5.931356493794416,venir,aide
4.863338070365762,venir,chez
4.6669408575622615,venir,immigrés
2.1926152747383547,venir,france
1.460662561594038,venir,dire
6.526062011144967,militaires,politiques
6.701723382136423,gouvernement,raffarin
6.364688394858852,gouvernement,balladur
6.329064485128127,gouvernement,actuel
6.249211177438918,gouvernement,incapable
6.142295973522405,gouvernement,précédent
6.142295973522405,gouvernement,socialo
5.627722800692647,gouvernement,ferait
5.612615908302438,gouvernement,socialiste
5.49021927694271,gouvernement,américain
5.482045345497012,gouvernement,mondial
3.8411264388018402,gouvernement,union
3.8348674483301544,gouvernement,majorité
3.7647755526717255,gouvernement,nicolas
3.759826336699991,gouvernement,jospin
3.3553262916551603,gouvernement,sarkozy
3.1617483361885768,gouvernement,train
2.9347586535055754,gouvernement,français
2.742636575402475,gouvernement,chirac
2.6164955452693945,gouvernement,place
2.393144840908082,gouvernement,gouvernement
2.2645517235733976,gouvernement,président
2.1358697043629746,gouvernement,gauche
2.10102795515067,gouvernement,nation
1.744468569351369,gouvernement,avons
1.6573292627779708,gouvernement,dont
1.6401745417389044,gouvernement,pouvoir
1.4532964070153938,gouvernement,peuple
0.6654051457503378,gouvernement,suis
-0.5778261104803875,gouvernement,bien
-0.6416376836660795,gouvernement,plus
5.1599808688423785,charbon,plus
7.230726315147782,seul,moyen
7.153216947926868,seul,endroit
7.0966334195605025,seul,souverain
6.774705324673141,seul,objectif
6.681595920281657,seul,meeting
6.681595920281657,seul,refuser
6.6271481362592795,seul,horizon
5.833599013726705,seul,espace
5.827446786745112,seul,recours
5.692736477886854,seul,député
5.018630907559224,seul,mouvement
4.95577088372065,seul,mérite
4.812180030091801,seul,responsable
4.250178677813956,seul,rôle
3.9897182156439897,seul,parti
3.954094305913266,seul,candidat
3.6937853292895753,seul,choix
3.457223134816971,seul,homme
3.0966334195605008,seul,projet
2.947407410786024,seul,exemple
2.8931912919654152,seul,problème
2.3876822015638908,seul,système
2.324043915663573,seul,etat
2.0725592845816436,seul,pouvoir
1.596583170264207,seul,pays
1.2297507961161678,seul,front
0.26959613164119745,seul,bien
8.268919824447236,droit,asile
7.616843127867542,droit,multipliées
7.616843127867542,droit,pénal
7.179890852160259,droit,vote
6.786768129309854,droit,grève
6.479339604117605,droit,international
6.327336510672557,droit,acquisition
6.031880627146386,droit,cité
6.000171767419046,droit,sang
5.29491503298018,droit,constitutionnel
5.232179277632216,droit,représentants
5.06664604530706,droit,retraite
5.052058509084016,droit,décider
4.953878115145111,droit,choisir
4.529380286617204,droit,devoir
4.343824633461127,droit,chemin
4.128556646558058,droit,logement
4.109635784660828,droit,savoir
3.928787134182281,droit,aide
3.6549111687010623,droit,venir
3.510643724035617,droit,croire
3.12855664655806,droit,public
3.1196565872348287,droit,aller
2.815224575359082,droit,travail
2.4738851740254972,droit,mêmes
2.389307403255131,droit,droit
1.7854878958059395,droit,faire
1.6100962954269527,droit,dire
1.515305101405481,droit,temps
1.4248243555746107,droit,rien
1.2913127962999837,droit,ailleurs
1.062254276189904,droit,pouvoir
0.605083414405069,droit,france
0.5792308092930263,droit,français
-0.7407088767505421,droit,bien
-1.2195579492150799,droit,plus
7.121912828008858,frais,doivent
8.570945850085943,aphatie,aphatie
2.6086216588156645,aphatie,français
4.03026522663543,personnelle,crois
8.633482069981332,sièges,parlement
11.22144850155977,administration,pénitentiaire
9.447957031368453,administration,fiscale
8.84437885247995,réserve,légale
