first,second,third,likelihood_ratio
leurs,enfants,école,785.7806605331016
leurs,parents,leurs,701.4110102772723
leurs,familles,leurs,588.2224574382717
leurs,propres,besoins,345.57320439897103
leurs,grands,parents,223.27836157876715
leurs,justes,contrôles,119.2080932904959
leurs,conditions,travail,76.96539806374763
monde,nous,avons,2147.009955948891
monde,sait,bien,454.66329062866157
monde,besoin,france,121.67046206260396
infâme,traité,troyes,224.7586299824419
infâme,évêque,pierre,199.79243158498912
génération,actuelle,agriculteurs,140.77897710671175
gens,front,national,19051.623812443824
gens,condamnés,prison,179.49351008824254
gens,jeunes,filles,149.97325432126377
gens,parlent,aujourd,104.92075567126562
gens,plus,jeunes,64.32217224265621
élus,front,national,19092.522407878558
groupe,front,national,19047.662824914405
groupe,droites,européennes,361.7278792916058
société,toute,entière,216.74298180468205
charges,fiscales,sociales,230.53213306008945
dignité,sociale,moyen,96.79532352461476
portes,paris,blessée,192.98763890255248
objectif,arriver,pouvoir,147.30769928906284
argent,public,faut,445.8035964298843
européenne,commission,européenne,357.8793066522623
européenne,droits,homme,205.1171066712409
qatar,arabie,saoudite,506.5423709977317
mise,place,protectionnisme,935.4975128386936
mise,place,euro,853.8275337414394
réveil,sera,terrible,117.71003243076744
ecoutez,vais,dire,838.1569077111694
premier,ministre,socialiste,1523.1158916258255
premier,ministre,villepin,1483.6643836793883
premier,ministre,président,1482.977321185041
premier,ministre,jacques,1469.3738277073217
premier,ministre,avait,1456.8522135787725
premier,tour,élection,1199.3487632346787
premier,tour,élections,1117.3623350802832
premier,tour,présidentielle,1031.7149307839632
premier,tour,deuxième,1029.8817422944862
premier,tour,bien,1001.4013753861416
premier,homme,politique,288.8396944117559
premier,rang,desquelles,288.6825063760459
premier,secrétaire,parti,266.00803416738347
premier,faire,élire,259.4222225335121
ouverture,totale,frontières,542.3062915686814
changer,modèle,économique,521.395036523127
changer,rien,changer,129.51729301358242
soit,milliards,euros,2430.7673977393006
soit,milliards,francs,437.57260762504535
france,front,national,19019.935684484997
france,nicolas,sarkozy,6895.164963102521
france,union,européenne,4307.714170096635
france,mesdames,messieurs,3231.119618966519
france,etats,unis,2751.484048614927
france,peuple,français,2426.4505029436414
france,chers,amis,2397.8308094048634
france,vous,savez,1962.0396850942066
france,nous,sommes,1811.6347426965062
france,chers,compatriotes,1223.9249773355687
france,vous,voyez,827.31376774204
france,ores,déjà,544.2101411263711
france,plus,plus,534.032076454658
france,année,dernière,312.413822364897
france,prêter,trésor,275.7496922550858
france,pense,faut,233.34900243491495
france,toute,entière,218.18430154738223
france,nations,européennes,217.9095186215876
france,plus,grand,209.24264602747076
france,banni,pape,198.23009344616904
france,mais,madame,194.75972095198958
france,rurale,france,194.27039626113054
france,français,abord,138.05242121384384
france,aller,emprunter,132.2292835483068
france,mère,arts,129.7036537840471
france,mais,bien,129.44022439856704
france,5ème,puissance,108.77733434113995
france,passée,4ème,106.65462697318387
france,identité,sécurité,93.68184468938247
france,elle,croit,79.87612523289725
france,sera,plus,67.18825915338397
france,pays,plus,43.24600712555411
riches,puissants,dans,119.47749843985407
mystérieux,contact,appelle,150.78110423607558
domaine,tant,autres,191.94453692394833
domaine,bien,autres,125.45641673975678
lutter,contre,corruption,1052.8233668172022
lutter,contre,immigration,1017.578378758109
lutter,contre,délocalisations,970.3800214784505
patriotisme,économique,patriotisme,714.5012258358884
bleu,marine,candidat,430.89115004521295
bleu,blanc,rouge,330.97207295070547
termine,professionnelle,vers,130.2553011724816
égalité,entre,citoyens,143.85813685326679
aboutir,supprimant,postes,147.5276866194009
volonté,peuple,français,2508.786517706412
ensemble,peuple,français,2439.409735339761
ensemble,classe,politique,1442.9629882262611
ensemble,territoire,national,158.05371792129628
renégociation,traités,européens,520.5826780800644
quelques,centaines,milliers,871.0093236948894
quelques,semaines,quelques,698.2241235949286
quelques,jours,après,696.1849193634466
quelques,jours,plus,671.1637562869935
quelques,semaines,élection,628.0187474465388
quelques,semaines,plus,623.2268752625744
quelques,mois,élection,551.993762243656
quelques,mois,plus,531.4033946604851
quelques,mois,élections,527.4755143175747
quelques,dizaines,milliers,418.46099077161693
frontières,vents,mondialisation,259.4145828379884
frontières,leurs,justes,95.88813540897134
pire,jospin,crois,126.47602988407635
basses,insultes,plus,199.55207201662722
combien,mohamed,merah,399.01091110439233
mauvaise,dépense,publique,640.6789960449314
respect,ordre,naturel,156.3152915761079
parle,journalistes,parle,184.42223158687318
régionaux,conseils,généraux,822.4221969350604
insultes,plus,ignobles,206.3005726620961
perte,pouvoir,achat,2212.1444579626
etats,unis,amérique,2922.1709634924546
etats,unis,exemple,2761.5590610913264
etats,unis,ailleurs,2758.302149431341
etats,unis,beaucoup,2755.3715427816624
etats,unis,pays,2749.7218974999078
marine,candidat,socialiste,140.52498926822713
patrie,terrestre,sépare,144.35444587300523
1957,premier,faire,106.33336302281326
sais,rien,sais,226.3910244000142
sais,rien,mais,206.49846398154546
sait,lire,écrire,361.4688190221216
sait,bien,chiffres,360.9056943409487
démocratie,front,national,19029.267086902502
passé,table,rase,185.5969665111807
passé,professionnel,chacun,112.85384074980087
fort,etat,stratège,365.97515345978843
référendum,constitution,européenne,1065.7915527132811
référendum,initiative,populaire,514.6573266206534
référendum,nouvelle,calédonie,313.508791062681
conseillers,municipaux,front,363.5480999029552
initiative,populaire,proportionnelle,394.47854062709075
jacques,chirac,avait,2650.3797815432767
jacques,chirac,sera,2612.359234227404
peine,mort,soit,666.5734721063945
souverain,légitime,peuple,203.77083128433617
raison,laquelle,propose,707.4400944423868
raison,laquelle,suis,691.3789771744068
devenu,restera,durant,126.59802793519805
million,demi,clandestins,240.04338205049413
parlement,européen,2009,1087.9577344500426
parlement,européen,suis,1063.9566439973473
mère,arts,armes,200.91439019737066
rester,union,européenne,4332.9139488282435
échange,gloire,immortelle,267.3372378822638
nouvel,ordre,mondial,278.3455368165335
rose,rose,bonnet,171.4369563668231
acquérir,nationalité,française,673.4310940360905
vents,mondialisation,sauvage,517.2514511097579
vents,concurrence,mondiale,227.3123164211468
grand,parti,politique,217.46575062548555
grand,chef,guerre,188.16877643244987
grand,chef,politique,162.8621570739265
excès,prélèvements,obligatoires,523.5996639145125
excès,injustices,considéré,148.28436553593446
communauté,communauté,nationale,431.9479316528226
communauté,nationale,nous,414.2019473478714
dette,publique,réelle,213.54849049387423
connu,parti,socialiste,2060.4868842766123
secrétaire,parti,socialiste,2133.829774572472
secrétaire,général,otan,321.03955185815323
secrétaire,général,mouvement,276.9213057727897
route,front,national,19035.635162799525
anticiper,sortie,euro,347.7849611529074
proche,moyen,orient,511.11654869978304
peines,prison,ferme,326.67384583637863
franc,euro,veut,177.54196720114567
franc,serait,attaqué,136.1446782803916
temps,temps,suis,294.8251669803807
temps,désinformation,diabolisation,169.06551119548777
temps,chômage,massif,119.35128104960415
temps,faire,bilan,90.30724904969546
oppression,pauvres,faibles,142.95906268368677
chevalerie,française,azincourt,265.2432278337879
reine,isabeau,bavière,368.3872487458019
chômeurs,millions,pauvres,320.9596182844098
savez,quelque,chose,1949.8623979054591
savez,marque,point,106.40459812953327
pense,front,national,19021.741310719703
pense,certain,nombre,7339.251790258386
pense,nicolas,sarkozy,6900.885576908879
pense,président,république,4108.227283945638
pense,peine,mort,666.1311701622044
pense,faut,arrêter,466.7651409616364
pense,beaucoup,français,78.85468379438738
doivent,faire,objet,266.66356270385205
doivent,garder,souvenir,147.63881251686502
tête,front,national,19029.172071229135
cela,étant,crois,320.306157256588
cela,aurait,permis,153.99505893244552
mort,certain,nombre,7345.256943445231
mort,brûlée,vive,208.34065180223746
mort,france,1942,112.38791843537686
mort,france,pendant,84.97152851433763
groupes,politico,religieux,365.73625875662293
être,ultra,libéral,373.538728031082
structure,plus,performante,159.56625639873664
compiègne,vendue,anglais,290.5206997448047
rurale,équité,sociale,175.2603694531718
vers,front,national,19032.293970390492
vers,2013,pour,97.82452356706628
populaires,classes,moyennes,1267.9729140038369
action,vigoureuse,contre,123.46398596634684
transparence,plus,totale,85.48711062018627
écarter,candidatures,fantaisistes,309.8485590893606
écarter,candidats,fantaisistes,276.6677118885931
deux,mois,plus,117.42370872860502
classe,politique,française,1896.8325372555341
classe,politique,médiatique,1532.4806014220553
classe,politique,gauche,1401.4327988180896
classe,politique,aujourd,1351.3135338452844
classe,politico,médiatique,553.435374219471
passage,classe,supérieure,166.66353354307395
demain,voulu,faire,245.48284719276376
demain,rase,gratis,205.27066599639278
cage,ferrée,pieds,299.8371332650853
nous,avons,plus,2287.4767902340077
nous,avons,versé,2217.7285467755137
nous,avons,toujours,2188.0848818932973
nous,avons,jamais,2184.51255475186
nous,avons,devoir,2172.5989901341577
nous,avons,déjà,2172.3568874979346
nous,avons,vision,2152.763803710811
nous,avons,peur,2150.4179017213046
nous,avons,aucune,2150.121070796664
nous,sommes,seuls,2097.4313286988026
nous,sommes,aujourd,1900.708006736977
nous,sommes,pays,1874.920423613862
nous,sommes,rejoints,1873.5913382897006
nous,sommes,entrés,1861.0178408259858
nous,sommes,camp,1848.6241082703714
nous,sommes,mouvement,1848.1727711982098
nous,sommes,ailleurs,1818.0282383790106
nous,devons,retrouver,607.4167203056518
nous,allons,gagner,455.9804775692087
nous,voulons,plus,423.9205750562623
nous,allons,faire,403.3377951947176
nous,pouvons,plus,339.4245153033163
nous,savons,bien,206.36073188047789
nous,décidons,plus,195.66196409519773
nous,pourrons,plus,177.0011691910086
nous,verrons,bien,160.2968441591448
ecclésiastique,présidé,infâme,318.97856239765576
souffle,acte,prière,159.54311880833856
veut,dire,veut,1409.5277506819282
veut,dire,faut,1358.058877492157
veut,dire,gens,1337.6560325808728
veut,dire,réalité,1320.9785966589498
veut,dire,avons,1318.155425083757
veut,dire,français,1310.3296062369968
veut,rien,dire,319.6997627007546
veut,faire,gagner,173.51102447413595
européennes,exportations,agricoles,121.1000948171903
dumping,social,environnemental,421.85034875515504
dumping,monétaire,social,211.43923460021847
venant,tiers,monde,491.8450588744571
portent,lourde,responsabilité,210.73628546966785
consultation,obligatoire,peuple,133.40661983861415
siècles,plus,tard,772.3853460427451
manuels,salaires,intellectuels,132.71219333648554
décider,entre,maintient,199.63485309987965
lutte,contre,corruption,1031.61813062167
lutte,contre,terrorisme,1024.6421971056543
lutte,contre,insécurité,1014.2858058724278
lutte,contre,immigration,988.7272923047638
lutte,contre,mondialisation,954.1690307788815
signe,religieux,ostentatoire,186.11563883613968
monter,cheval,accomplir,152.37686342003065
pensent,avez,oublié,197.11761231143694
candidat,front,national,19036.97506495962
candidat,peuple,français,2452.5834256610333
candidat,élection,présidentielle,2220.268561524338
candidat,présidence,république,840.6333219580656
candidat,élections,présidentielles,695.9661670965388
candidat,rassemblement,bleu,301.06017241219024
candidat,démocrate,républicain,128.28362834703023
chers,amis,chers,2584.1105190662147
chers,amis,permettez,2405.834156582541
chers,amis,front,2401.009589689554
chers,amis,moment,2400.4115570988915
chers,amis,allons,2388.55524458995
chers,compatriotes,chers,1399.38419418212
chers,compatriotes,métropole,1303.705673410225
chers,compatriotes,france,1192.5328650713427
chers,camarades,chers,792.9329784428089
élire,président,république,4223.487123293511
monopole,marchés,financiers,1633.7338694475784
nombreux,recherche,emploi,128.21325594864967
présomption,légitime,défense,167.17094277416797
nomination,responsable,politique,224.63981384906847
article,disposant,toute,122.30403795853613
justes,contrôles,laisse,139.33538993372196
nation,peuple,français,2484.160924056767
nation,etat,nation,242.99700916119028
nation,père,mort,167.87198956287426
défense,intérêts,électoraux,253.07670929309734
défense,sociale,nouvelle,115.3685063676904
belles,dents,pays,121.47665621968554
abord,voudrais,dire,268.271047695658
abord,pense,faut,256.72101911698894
abord,tiens,dire,167.7631981886114
abord,faire,diagnostic,161.69284198861516
intérêt,marchés,financiers,1447.9392927066142
intérêt,général,intérêt,625.18342051692
intérêt,france,français,219.4542711268826
intérêt,français,intérêt,218.45865034333303
rôle,président,république,4121.896889613847
rôle,premier,plan,192.6282548552931
rôle,jouer,monde,149.79124234144652
modeste,compare,suis,162.21647529428515
aphatie,monsieur,aphatie,1026.1510884734394
parents,grands,parents,251.83314251440424
parents,leurs,grands,88.46661878565924
accepté,supprimer,définitivement,129.0312781501683
complicité,classe,politique,1380.6054534265422
autant,plus,nécessaire,255.99055580243703
autant,dieu,prête,192.44896892347342
prise,compiègne,vendue,185.82863131845207
emprunter,marchés,financiers,1526.9702694472367
président,front,national,19196.952759674372
président,république,française,4462.977760606004
président,république,chef,4194.71666543035
président,république,sortant,4158.60361000818
président,république,président,4148.538258749568
président,république,avez,4133.340102758397
président,république,suffrage,4127.874769510408
président,république,pratiquement,4120.241511276144
président,république,avait,4117.388723595222
président,république,mais,4115.237591318288
président,république,aura,4110.0215424132275
président,république,était,4107.30071489866
président,république,faire,4101.148278157061
président,république,bien,4094.416246834867
président,etats,unis,2776.575693846673
président,pouvoir,achat,2211.1506857177537
président,conseil,constitutionnel,686.8940331446514
président,conseil,général,640.1136248990972
président,cour,comptes,453.3806571727506
président,groupe,socialiste,146.1650882773967
étrangers,situation,légale,256.0246829361127
étrangers,situation,régulière,158.0750847127008
temporaire,travail,immigration,99.29803623023119
devoir,aimer,prochain,122.07315936699791
armes,destruction,massive,252.2567577674075
armes,connétable,richemont,240.95560391536384
front,national,vive,19148.89359996267
front,national,parti,19073.95033289189
front,national,avait,19061.95159429776
front,national,rassemblement,19057.05347759567
front,national,était,19051.101458359764
front,national,extrême,19047.823030630894
front,national,consultations,19047.415033730504
front,national,incarne,19046.587640162466
front,national,sera,19046.515301664273
front,national,demande,19046.323959936402
front,national,empêcher,19046.12935955919
front,national,front,19044.674889738002
front,national,contre,19044.266913689367
front,national,aurait,19042.317681916342
front,national,congrès,19041.283351143422
front,national,apporte,19041.117199664433
front,national,représente,19040.43054531516
front,national,démontré,19039.443099161108
front,national,avons,19038.08863473872
front,national,aura,19036.568356178046
front,national,veut,19036.135817639653
front,national,serais,19035.635162799525
front,national,adhérents,19034.092099980753
front,national,monter,19032.677531339898
front,national,opposition,19032.296744773772
front,national,assemblée,19032.257833754127
front,national,revanche,19031.563884936666
front,national,jamais,19030.994831917713
front,national,auront,19030.374570276
front,national,élus,19030.103740051098
front,national,fallait,19030.09895560115
front,national,ayant,19029.413906135687
front,national,difficile,19028.718510076687
front,national,arrive,19028.57348051903
front,national,jean,19028.496144350964
front,national,peux,19028.023986038355
front,national,simplement,19027.280558009035
front,national,mouvement,19027.13413664216
front,national,raisons,19026.7238132301
front,national,soit,19026.67975682884
front,national,aujourd,19026.32121531475
front,national,bien,19025.768386720785
front,national,celui,19025.31918827685
front,national,serait,19025.13413010947
front,national,rappelle,19025.117539148196
front,national,conseil,19024.961248701078
front,national,problème,19024.059435453368
front,national,gens,19024.04139117275
front,national,élections,19023.792440342455
front,national,voilà,19023.71234411472
front,national,nous,19023.64831587855
front,national,ailleurs,19023.484796646222
front,national,alors,19023.44349932087
front,national,plus,19022.61006262622
front,national,chers,19022.430380962694
front,national,président,19022.314048181885
front,national,beaucoup,19022.18617555493
front,national,surtout,19021.880120475984
front,national,dont,19021.840668178527
front,national,autres,19021.598595888525
front,national,tant,19021.475465958647
front,national,pense,19020.789870542987
front,national,écoutez,19020.600654266567
front,national,moment,19020.5687776999
front,national,mais,19020.498657879325
front,national,crois,19020.486836402124
front,national,premier,19020.40778012827
front,national,pouvoir,19020.141174838805
front,national,enfin,19019.92314623778
front,national,évidemment,19019.81089171673
front,national,monsieur,19019.43215237969
front,national,abord,19019.062426935612
front,national,suis,19018.60925552035
front,national,vous,19018.530561333257
front,national,faire,19018.377414097595
front,national,toujours,19018.244232980796
front,national,temps,19018.196772143576
front,national,faut,19018.083753798513
proposé,république,référendaire,214.3782670193218
petites,moyennes,entreprises,260.04145231023654
petites,entreprises,petites,221.8343252838265
quotas,importation,droits,275.86412489431575
fonctions,régaliennes,etat,214.26202792069125
débarqué,normandie,écrasé,201.81936577414487
bourguignons,emprisonnée,rouen,227.8701642269919
liste,front,national,19061.18924945117
liste,arrivée,tête,193.0977608486409
appelle,voix,disent,89.24032991596872
différence,autres,partis,249.50218932842978
sépare,jamais,patrie,107.3301453537967
chef,armées,chef,250.5775740226737
chef,guerre,grand,154.55905905481183
neutralité,politique,religieuse,202.76768907420558
neutralité,religieuse,neutralité,159.65989710100007
avenir,leurs,enfants,777.3994653036068
avenir,furent,principes,129.01514922877436
malgré,millions,voix,257.84000891489995
définitivement,aides,européennes,122.75012364951951
peser,baisse,salaires,936.2531653559566
peser,baisser,salaires,477.37646328798724
pierre,cauchon,condamnée,182.12255121984163
perdu,millions,emplois,220.46284189046145
perdu,presque,1422,161.3105489881456
folle,politique,immigration,323.51389193959403
retraités,chômeurs,exclus,130.19520458449585
payer,toujours,plus,271.5947180842104
payer,intérêts,dette,242.8359764452024
destin,histoire,humaine,180.60426299574488
baisse,pouvoir,achat,2234.5128141446057
baisse,salaires,manuels,789.9603722906943
baisse,salaires,travailleurs,713.1024398355049
baisse,salaires,français,602.8185615202185
baisse,allocations,familiales,450.9899149714963
successions,ligne,directe,247.69797176126505
équité,sociale,dres,170.6020357466067
delà,certain,montant,111.39256573012337
delà,date,plus,80.00890909531077
cadres,front,national,19039.443099161108
laïcité,neutralité,politique,179.2013956495911
prodigieux,destin,histoire,177.87915475356323
près,milliards,euros,2517.1994750586255
près,millions,voix,356.6540007301003
près,quatre,millions,180.42294558761617
près,niveau,économique,85.7789071462057
croire,temps,désinformation,136.98630135301227
croire,cinq,plus,66.04380111673936
droits,douane,modulables,1121.6513205108863
droits,douane,ciblés,1119.657983436602
droits,homme,citoyen,299.9424536782167
droits,produits,subissent,109.11296790509277
droits,enfant,autorité,98.25344877804766
préparé,sortie,euro,374.7326692483241
passée,4ème,rang,171.14240160530073
création,revenu,parental,185.83637597243126
aurait,quelque,sorte,4203.149844852298
aurait,permis,éviter,164.45829581751582
vive,front,national,19172.082930005832
vive,france,vive,1040.4824163541405
vive,république,vive,969.4618900107713
vive,nation,vive,750.5620337830065
vive,peuple,vive,710.4080972488769
vive,france,mesdames,505.99595148807055
vive,france,chers,432.7828781127331
vive,1431,bûcher,200.91353552766793
chirac,président,république,4122.2608263304255
chirac,sera,pire,107.06642487009574
concurrence,déloyale,pays,1065.6087962201075
concurrence,internationale,déloyale,713.1436087056824
concurrence,sauvage,pays,273.61267272855
concurrence,libre,faussée,175.1241978810532
concurrence,effet,bénéfique,109.27668886134438
crois,front,national,19021.78519256673
crois,certain,nombre,7340.374428562778
crois,nicolas,sarkozy,6894.27804202678
crois,vous,savez,1963.2509571918922
crois,quelque,chose,1943.1164563493498
crois,crois,crois,612.0533870519494
crois,faut,faire,555.6143120215448
crois,faut,supprimer,327.7198697556637
crois,aura,beaucoup,129.45268112737304
crois,beaucoup,français,113.46326435494615
crois,hein,bien,45.974080549346766
croit,miraculeux,faire,119.85218019745716
effectifs,police,gendarmerie,295.79250425746324
mouvement,front,national,19024.33162979718
mouvement,dirigé,pendant,113.60916796514249
frais,doivent,faire,108.83769931936024
avez,bien,entendu,399.36423294467806
avez,oublié,gouvernait,174.4535340936021
avez,compris,chers,142.98000945601635
avez,monde,meilleur,78.13736591606866
couleur,peau,religion,276.11440892317364
