first,second,likelihood_ratio
français,citoyens,3.127254835871689
français,liberté,3.0516454996322393
français,étrangers,2.883223156329608
français,façon,2.658407410846664
français,insécurité,2.578636405790467
français,dans,2.377032967822619
français,faire,2.287484522799547
français,immigrés,2.1239186543006827
français,pays,2.1200682059350964
français,plus,1.9325327412090871
français,premier,1.7968806543553333
français,celui,1.70966053174915
français,dont,1.585081216685146
français,toutes,1.5190638860357248
français,dire,1.3678310367321993
français,années,1.3618795190681459
français,serait,1.3176111719677905
français,pour,1.2744956757920978
français,pense,1.197605481838829
français,pendant,1.1915993517004222
français,elle,1.0751586068055294
français,problème,0.9675682266420225
français,nous,0.7206496783006884
français,france,0.6137290085012035
français,puisque,0.5732204691621199
français,mais,0.45314251518189286
français,bien,0.42510511339863477
français,faut,0.2957686522888694
français,suis,0.2957686522888694
français,aujourd,0.26680980810587207
français,soit,0.18243286347821197
français,contre,0.1727827649258693
français,gauche,0.15275269590038576
français,était,0.08002261713719072
français,ailleurs,0.029671182737742385
français,leurs,0.021135879309999772
engage,solennellement,44.08642487369755
vérité,évidence,24.567302132644688
vérité,bien,12.512481728754054
vérité,ecoutez,11.830162521095083
vérité,situation,11.1359330007993
vérité,celle,9.95462596127364
vérité,millions,7.863291341975161
vérité,français,5.378200246192631
ignoble,traité,62.14921565120018
communistes,verts,33.02181282059766
sorte,agricole,18.020688560834042
signale,ailleurs,14.366266885877323
taux,chômage,81.1377656809174
taux,prélèvement,37.76077066915017
taux,croissance,36.95240939656877
bûcher,rouen,152.23044058154127
voit,bien,76.73743446577294
voit,aujourd,14.873752842977753
voit,ailleurs,7.276065851131553
tiennent,compte,27.522941549074616
stérilisante,temps,33.0589639868859
obligés,faire,14.976776529932422
masses,affamées,57.40671187220338
présidé,infâme,98.26642663740303
défends,longtemps,29.80265169246342
activité,humaine,37.876638459635245
activité,économique,36.25358840260757
activité,professionnelle,28.00421805202366
elle,sera,42.467899953398174
elle,échappera,40.2657656998862
elle,rencontre,33.29543244266111
elle,exige,21.972779234528257
elle,croit,20.621475778069687
elle,libération,19.52434783359095
elle,conduit,19.200155569794706
elle,reste,17.16975623286904
elle,besoin,12.25558486882279
elle,abord,11.1937755571846
elle,effet,10.7713414766874
elle,plus,2.66118524286457
savent,lire,55.259919959360964
savent,bien,9.739971014111177
nobel,économie,56.20913232432055
attirer,attention,58.332475699654225
coins,monde,35.887870502883096
danemark,suède,49.616850174218875
acteurs,économiques,35.615195006103974
cours,siècles,56.71090967458082
cours,campagne,31.62870311892644
cours,dernières,25.316444502231146
cours,années,16.65126211664323
court,terme,66.32870177914062
court,après,35.284100530139646
voleur,chinois,61.45800219834082
1974,regroupement,53.359235720788895
rang,européen,21.65398764240019
injuste,effort,28.490132398254413
politiquement,correct,84.72079764899405
élève,maître,42.01596643801502
richesse,nation,21.556738153713887
commis,crime,45.58916390053802
huit,jours,69.23001454321685
huit,mois,20.84291104363855
verra,bien,143.8708120195064
obligé,faire,18.205545380771042
finances,publiques,73.92218551246278
bombe,atomique,105.4481316122781
fond,coeur,64.92180451884
fond,commerce,23.70579827013162
respecter,lois,34.13626789774513
respecter,liberté,19.751162691539456
préparer,faire,12.094563550391763
appelle,voix,13.319557025869546
idées,proches,29.553020176679368
idées,front,7.450133475807037
ennemi,avenir,27.104474378480482
travailler,plus,42.90277536940077
